slice_id,target,shot,method,method_label,holdout_city,r2_city_mean,rmse_city_mean,mae_city_mean,seeds_count,eval_count_mean
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Lucknow,-38.20018590410134,21.608508875914044,15.338009622334834,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Madrid,0.6557749636310362,8.723456449958219,6.496325274562726,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Manila,-3.2232150169551077,16.66360543052756,11.2049507070388,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Maputo,-5.874507376619176,18.46992789416876,13.321814656643523,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,MexicoCity,0.043357094776076174,11.04305568209834,8.496105976906577,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Miami,0.5908413389456695,11.915728414472257,7.866117341415425,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Montreal,-0.9674790654141131,85.39545164618343,68.82440530136995,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Mumbai,-274.029916323693,23.18533772063745,16.182717040053582,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Nairobi,-4.647690854142422,17.54374462695919,13.247283390211471,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,NewYork,-0.46860373207232986,17.364193601662098,13.434096337991223,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Paris,0.03167981187819223,29.028100327265,17.323523849536098,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Perth,0.6332018200530044,11.612721825935948,8.436675898356953,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,PhnomPenh,-4.364857337359854,16.175310321578063,13.068645939017497,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Phoenix,0.4499928373257682,11.74570569868404,9.115047693084321,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Prague,-1.1702673570854796,38.37434145594375,33.93011948259017,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Pune,-1.2300372024508393,14.615670808155002,10.290960857612799,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Quito,0.7003951811557372,12.824482686732903,8.304037732736695,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,RioDeJaneiro,-4.761338511590504,17.5066743613781,12.114413733460449,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Riyadh,-142.02729734519977,21.733535381594592,17.647806798416973,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Rome,0.7605448762047584,13.038783314858845,6.784893844402168,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,SanDiego,0.4504280237434058,23.8508529747319,14.68330467804458,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Santiago,0.18426323026862373,11.995198957395404,9.120515355295993,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,SaoPaulo,0.007772756141162823,11.072814515695175,9.080410415223746,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Seoul,-5.210888604626908,17.42104731436468,12.179945690940396,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Shanghai,-13.304892146824368,19.028958240479717,13.693310219304518,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Shenyang,-156.39206359118333,23.83295398536923,17.496067185452315,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Shijiazhuang,-241.99369855098695,24.93126553195399,17.909236346534474,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Singapore,0.4904139530062762,18.705575378191035,10.525087772454233,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Surabaya,-2.469532875999348,13.661315159188643,10.893977545445042,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Suzhou,-75.68824821000925,22.735355313838575,16.73032988384967,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Taiyuan,-17.3650059415018,21.523422844347078,15.300489592457938,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Tokyo,0.3995958441343767,23.12489995672325,14.377066677495828,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Toronto,-1.4087018326247605,14.487698507357896,9.927450606572974,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Tunis,-4.702624464298733,16.7738731766996,12.631120668323545,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Urumqi,-98.31585608448994,23.45878053612454,16.665757372008372,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Vancouver,0.051916574921116426,14.598033061033275,9.609902865464932,8,15.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Vienna,0.40910613899035064,8.713117915658593,6.469058571312816,8,14.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Vientiane,-22.767662926854562,20.052103774001125,15.513652534344772,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Wellington,0.6337446094208478,19.83045027914613,10.000779599289112,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Xi'an,-409.72013232320273,24.441385328455187,18.187217198333467,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Yangon,-16.527010022371304,19.539660949967622,15.250430963170965,8,95.0
scale122,intersection_nodes,5,coral_ridge,CORAL ridge,Zurich,-0.937689960289507,51.71266996106595,43.26035393806505,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Abidjan,-0.0945507938050606,6.989232498287167,5.610668042387665,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,AbuDhabi,0.05139635375127467,9.653211924536988,7.649204338905298,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Accra,0.413651848250637,4.2931367863240855,2.612098380072299,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,AddisAbaba,-0.48721853932555964,4.156913066723956,2.4495261548840395,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Adelaide,0.6937000279050852,10.800873284407048,8.085394504627033,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Algiers,0.26636166728521227,7.245393610899327,5.5517681433493875,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Amsterdam,0.14016333327279618,10.902042672459176,8.55301788334494,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Asunción,0.14325823980797145,9.399030451063052,7.334353180070783,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Atlanta,-0.18531880675353218,32.864361526417106,24.825700100925093,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Auckland,0.7565398011132798,14.987713648610319,9.932494956172368,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Baghdad,-4.82542664618259,13.422488734256756,11.510629315538651,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Bangalore,-0.30987607009867,14.350837070277503,12.336434188130033,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Bangkok,-0.6561443582628215,8.671053200757239,7.601193725943778,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Barcelona,-0.2706882818012424,58.1196896799686,44.99195596302835,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Beijing,-0.5081068341033609,4.294646523006268,2.96866407284437,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Beirut,0.6772944618410818,5.1011715264926245,3.7291151234737994,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Bengaluru,0.16856117362585693,9.183114817635818,6.591190207151247,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Berlin,0.043580839000959895,10.366336197358075,7.729256423296355,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Bogota,0.805110149702028,7.0260790851000845,4.395398040179439,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Bogotá,0.3593666630311585,9.83687901796497,8.043210769342776,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Brasília,0.2021387100052926,8.029342061051725,5.761330178728148,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Brussels,0.4524971248883535,23.841182904695508,16.066718855614162,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Budapest,0.5993431113920108,18.993605644130117,13.40125943264524,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,BuenosAires,0.8294474953594564,5.218264770830324,3.4515487964376783,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Busan,0.17985067666542476,5.516188829036525,4.3073335113574025,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Cairo,-5.25397085866151,9.688734865496004,8.635838327440867,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Cali,0.6363803901103936,11.2235776877501,7.376694955007456,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,CapeTown,0.7557686244040566,6.53926664637562,4.560257473960603,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Caracas,0.7819048651345155,4.214114286512383,3.054356978273348,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Casablanca,0.45890500929343125,7.153763553962729,5.7204874912445,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Changchun,-4.511430591618032,4.269195890402612,3.082945096846313,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Changsha,-7.895231118805764,6.881316871563976,5.221455797612727,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Chengdu,-1.3772287334553877,7.3582289014011915,5.606010964008383,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Chennai,-1.1731273248648557,9.976856417181963,8.432081532183238,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Chicago,0.45468560965540167,17.034065055224286,8.696813790171522,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Colombo,-0.6913974333668006,9.164269402469783,7.420014240240289,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Copenhagen,0.17326212325010704,15.701317829700745,13.842082917888213,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Dakar,-1.1261498296488672,8.946790498219025,7.530826314155496,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Dalian,0.49120886926178475,5.016400258492585,3.4629838647710973,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Dallas,0.4693576445203926,27.452813451978137,16.94023311812184,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Delhi,0.2732417925947581,6.0370407766935035,4.793650306552699,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Detroit,0.5736853016376151,19.716523884978823,12.025811100057844,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Dhaka,-2.364601405432032,6.384472824644851,4.604868294901619,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Doha,0.5373580681569372,13.879601966357704,9.716059201940643,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Dongguan,0.3454852396683084,3.350304437695847,2.3014811147235292,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Dubai,0.7256502908215646,5.471309646381706,2.8263927868489853,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Dublin,0.5002328819649865,14.925981730875383,12.334308518996439,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Guayaquil,0.31842939850855767,5.8007253822902864,4.333872744542033,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Hanoi,0.7745455521444752,8.878518530906872,5.802810255662589,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Harbin,-5.946861383607375,4.513380533388949,2.870525155670779,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Hefei,-2.855613890708036,6.147574556524272,4.124366847976845,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Helsinki,0.4630594336408249,42.66200108403469,27.007119528001198,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,HongKong,0.5042644320208439,13.642620738623862,3.816142966866079,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Houston,0.4091570280712425,18.043744121034845,13.550067933727625,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Hyderabad,-2.564367352709142,8.254107115789115,7.462002360699392,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Islamabad,-8.825925590855228,9.669654257138555,7.972991353764699,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Istanbul,0.471471311756106,5.5754042748017385,3.7436843018569745,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Jakarta,0.06812634827690771,13.040344218422778,9.07831930241676,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Jeddah,-3.8221828935529274,5.528193186364408,4.04128304290722,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Johannesburg,0.15351857291024879,4.559765649777474,3.447647384540395,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Kampala,-7.691160263515758,12.592389078828095,10.764488212364313,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Karachi,-0.8097547443491517,10.18418416069815,7.999470595967493,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Khartoum,-0.8942085675533434,4.880373890265911,3.936354562858667,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Kinshasa,-0.024795131022254557,2.5290008924435115,1.8231406486336619,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,KualaLumpur,0.7300627036180994,8.927673236018542,5.920605544044459,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Kunming,-4.13025863282899,12.95094044187258,11.5582149001184,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,KuwaitCity,0.7103622322832227,6.243825266806367,3.956511244854153,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,LaPaz,0.3185306975745631,35.89169459974409,14.916549414719297,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Lagos,-1.036883117648194,3.738181149567979,1.9564516025244942,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Lanzhou,-1.1206093268360615,7.981862762783346,6.476996293932754,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Lhasa,-2.275236221964216,4.341498979781426,2.607341087436774,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Lima,0.5420631133184677,7.761245526649737,4.0941884470845205,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Lisbon,0.5691827673038822,21.163531805271553,12.119275173809077,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,London,-0.2299665338015106,6.447229471430513,4.621253834177408,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,LosAngeles,0.26820221919850096,14.863341977542653,6.948405949800233,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Luanda,0.04592963858736138,8.482642183730784,6.2585464624868345,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Lucknow,-2.2234236097086644,6.196688816675929,5.0090357481719865,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Madrid,0.7349509113415981,7.935185380338346,4.998196464461074,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Manila,0.3945632055328605,6.309194482495286,4.163133324940693,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Maputo,0.509343210673937,4.933617612178289,3.217841626385387,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,MexicoCity,0.48643005375948256,8.110362627539764,7.2421853802253,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Miami,0.7773373401500723,8.790848669732478,5.9490373555439735,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Montreal,-0.1879595960874374,66.3549610220258,50.01516707288565,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Mumbai,0.6029457888699925,0.7244002946100583,0.23310029390915005,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Nairobi,0.4693619019099674,5.385176659235778,3.83387426059489,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,NewYork,0.31807141999809235,11.92906317189415,7.262520645179558,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Paris,0.2714815465511209,25.044556435897665,19.061619370554006,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Perth,0.7649393960773887,9.296856717540315,7.0253246941628165,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,PhnomPenh,-2.8136323306392983,13.638527123747227,11.270277548610787,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Phoenix,0.5310275776319782,10.84718264316402,8.605768946556502,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Prague,0.4020752552199289,20.1428677089871,15.417892508582698,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Pune,0.14509919452676576,9.04930887328034,6.623223698574466,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Quito,0.7223316512511749,12.345452877905009,7.490358756558811,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,RioDeJaneiro,0.36572335852434024,5.684345722788426,3.3383119545934745,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Riyadh,-14.323748823721774,7.084700106527638,5.943705185943736,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Rome,0.7230177098134138,14.055506673467264,6.915887122088386,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,SanDiego,0.5117299745075086,22.482003957903416,13.028752389065268,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Santiago,0.6548448969029605,7.884807815112303,5.278597091835195,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,SaoPaulo,0.6726732236417093,6.406656989723565,5.594322752202546,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Seoul,-0.1740557016286285,7.491027444733149,5.006908424470595,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Shanghai,-0.27633167731534525,5.49561934716705,3.2931198927318768,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Shenyang,-6.1864385880529005,5.092417729946833,3.7075622823576433,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Shijiazhuang,-3.069011318160318,3.217544857595878,1.7439743503912648,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Singapore,0.4484716800707526,19.741606133067606,10.83745755006854,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Surabaya,0.46611938097121336,5.359902557661796,4.3681145601470135,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Suzhou,-5.65345817434113,6.688105810594355,4.742466590261857,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Taiyuan,0.08677268267408628,4.796440486823686,3.7261204768913596,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Tokyo,0.3006204029432026,25.702431085966936,13.374138927214181,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Toronto,0.6675144103757701,5.577403830166577,3.8397480460698246,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Tunis,0.050686363448103774,6.843192788599287,5.295795388071187,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Urumqi,-2.1979756698399617,4.208253427441053,2.8659276803148885,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Vancouver,0.7356199211686564,7.838469501704884,4.895624361812148,8,15.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Vienna,0.23391904504193245,9.642382030254739,7.5390675054835175,8,14.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Vientiane,-4.5004340498072,9.64643116413639,7.740088496735419,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Wellington,0.6473845789679842,19.457678736768685,9.646403729430965,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Xi'an,-2.836145415523188,2.3623051527171945,1.3562068479125546,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Yangon,-0.40645275544137904,5.533025941140254,4.517280202189618,8,95.0
scale122,intersection_nodes,5,iw_ridge,Importance-weighted ridge,Zurich,0.29538197207060557,31.18511467651383,22.65268902551541,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Abidjan,-1.2501082521287727,10.021657613713089,8.034737958555825,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,AbuDhabi,-0.7188454391493944,12.992739104906619,10.127584111864405,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Accra,0.2703651207109502,4.727657106655659,2.843539727213507,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,AddisAbaba,-2.2625161672374445,6.139511751302688,3.321155212356444,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Adelaide,0.6421971233445736,11.672186435350335,9.030187079562388,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Algiers,-0.3511478472500703,9.833442545865005,7.746592284618436,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Amsterdam,-0.46268050129050886,14.139281399742591,11.241510621563531,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Asunción,-0.4636968600969298,12.282940535379598,9.530254388586384,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Atlanta,-0.27337689765970286,34.061349316455846,26.74760282551057,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Auckland,0.7493995631798382,15.205300992645682,10.198483419152696,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Baghdad,-9.337858531064537,17.883039392325184,15.337137745224453,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Bangalore,-0.5398148451626319,15.571103677046406,13.38083361507704,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Bangkok,-1.3441285359561408,10.299200931264199,8.788572104524862,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Barcelona,-0.35281428418779703,59.97060504089035,46.771131864263495,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Beijing,-1.5965738836487928,5.709016864353198,3.8393764164562585,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Beirut,0.34816850150869944,7.249844053815236,5.285249773127921,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Bengaluru,-0.34268470963277003,11.653496883143957,8.200672138199716,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Berlin,-0.5832232167226137,13.341079278643479,9.711259611121783,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Bogota,0.6403967404689926,9.575603443387665,6.032402326633406,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Bogotá,0.10790306666943664,11.608715811698618,9.435614861918324,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Brasília,-0.3794390355721302,10.56232512776119,7.899977408646884,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Brussels,0.3633099158986546,25.709660933577414,17.338981819065225,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Budapest,0.5777144743295075,19.499455983786103,14.37474449339124,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,BuenosAires,0.776740455098734,5.527859664823844,3.497466210745678,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Busan,-0.7318880146987228,8.016081677822955,6.292642091943013,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Cairo,-11.339453716578051,13.609946055295973,12.1662886681698,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Cali,0.7446571707288344,9.405533738335974,6.259310326532551,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,CapeTown,0.8409598842514534,5.212442026646668,3.8085245376990335,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Caracas,0.5910507168090237,5.7682845184391045,4.184582152001136,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Casablanca,0.248571563735138,8.429487474664116,6.652258497144787,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Changchun,-7.301000734202682,5.241284502788713,3.6324618271771767,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Changsha,-14.297186048293623,9.02572659520698,6.822544274548337,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Chengdu,-2.790798299654321,9.292478084944307,6.80162913600222,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Chennai,-2.423542479367362,12.52474874664556,10.378898364957585,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Chicago,0.5213096277385589,14.627922429723046,8.06017348986268,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Colombo,-1.992550230142122,12.190816170328999,9.82452508223421,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Copenhagen,0.0891752801108255,16.480706727751553,14.44918705112156,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Dakar,-2.632894492975908,11.696327056215218,9.888998087869103,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Dalian,0.0801154865139739,6.747265025508583,4.49155850913901,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Dallas,0.4909931445119543,26.88791538769265,16.950296777320908,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Delhi,-0.09738539644298569,7.386128359519875,5.679044714038993,8,15.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Detroit,0.5736190311482122,19.716345790056298,11.955895526386549,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Dhaka,-4.132651949448353,7.885651842416332,5.44911102443267,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Doha,0.5464180407414363,13.743213407986937,10.095637325376293,8,95.0
scale122,intersection_nodes,5,pooled_ridge,Pooled ridge,Dongguan,-0.5158433178704762,5.099169261469122,3.463488710908652,8,95.0
