slice_id,target,holdout_city,source_r2,source_rmse,source_mae,satca_r2,satca_rmse,satca_mae,seeds_count,delta_r2,delta_rmse,delta_mae,failure_count,max_failure_severity,has_negative_r2,has_satca_regression,failure_types,mean_incoming_domain_shift,p90_incoming_domain_shift,high_domain_shift,robustness_label
structural43,road_segments,Dubai,0.389884583313921,493.5113998916568,303.38291679096324,0.7694019844017814,301.5487497841557,209.6301346795184,8,0.3795174010878604,-191.96265010750113,-93.75278211144484,1.0,0.5374692593641335,True,False,negative_r2_in_city_tabular_knn,0.4761047603305785,0.645109,False,improved
structural43,road_segments,Cairo,-0.8471433272776114,315.05046717546776,243.36704087697095,-0.3067231938044278,266.01950679379564,204.1728776213497,8,0.5404201334731836,-49.03096038167212,-39.19416325562125,7.0,4.788996124893962,True,False,negative_r2;negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_ridge;negative_r2_loco_tabular_knn,0.41538404132231405,0.527141,False,improved
heldout17,intersection_nodes,RioDeJaneiro,0.7704769615719538,3.4917073427841503,2.286435751188874,0.6235075133351653,4.235777364667924,2.576730035180721,8,-0.14696944823678848,0.7440700218837737,0.29029428399184676,1.0,0.1469694482367884,False,True,satca_regression,0.0,0.0,False,regression
heldout17,intersection_nodes,Accra,0.7534101507311167,3.19593739534362,2.244616360628594,0.6137464108438797,4.171665734855038,2.55107996715292,8,-0.13966373988723702,0.9757283395114182,0.30646360652432625,1.0,0.139663739887237,False,True,satca_regression,0.41729375206611574,0.534023,False,regression
heldout17,intersection_nodes,Mumbai,0.5066188825909987,0.8523599117515408,0.4098701714338814,0.3741878637194725,1.1352305556904403,0.4801053799723656,8,-0.13243101887152625,0.2828706439388995,0.0702352085384842,1.0,0.1324310188715262,False,True,satca_regression,0.5126959834710744,0.720342,True,regression
heldout17,intersection_nodes,Tokyo,0.1408581254068787,27.457171286075457,14.19664762419489,0.0209113879430711,27.881241535072817,15.253896556806756,8,-0.1199467374638076,0.42407024899736,1.0572489326118664,1.0,0.1199467374638076,False,True,satca_regression,0.4716422396694215,0.663919,False,regression
heldout17,intersection_nodes,Lagos,0.5934629896586476,1.7407036323479763,1.1560316142330644,0.4889885578693052,1.943642573445032,1.2458343357858748,8,-0.10447443178934246,0.20293894109705568,0.08980272155281033,1.0,0.1044744317893424,False,True,satca_regression,0.4356408099173554,0.536909,False,regression
heldout17,intersection_nodes,NewYork,0.403244409610482,11.012390951441034,5.345528166384973,0.3120846732288687,11.532011952521144,6.194666490874897,8,-0.09115973638161334,0.5196210010801092,0.8491383244899238,1.0,0.0911597363816133,False,True,satca_regression,0.49302185123966946,0.644737,True,regression
heldout17,intersection_nodes,Chicago,0.6201820067562,8.538401599605542,4.858496603886538,0.5342089665459033,8.533492015732648,5.067405972736985,8,-0.08597304021029673,-0.00490958387289453,0.2089093688504473,1.0,0.0859730402102967,False,True,satca_regression,0.4920359173553719,0.635035,True,regression
heldout17,intersection_nodes,Delhi,0.3937925812951106,5.72219655441774,3.84567447657248,0.3355430537145589,5.849084507434039,4.122628083914174,8,-0.058249527580551685,0.12688795301629874,0.27695360734169405,1.0,0.0582495275805516,False,True,satca_regression,0.49804103305785125,0.705858,True,regression
heldout17,intersection_nodes,Nairobi,0.6604832474836146,4.812675355057378,2.579051908516836,0.6274333656696048,5.04027016100623,2.698875475774414,8,-0.03304988181400981,0.2275948059488524,0.11982356725757759,1.0,0.0330498818140098,False,True,satca_regression,0.4136910909090909,0.524845,False,regression
heldout17,intersection_nodes,Seoul,0.5702416923242108,5.114254663208234,3.134189128582294,0.5481491648805601,5.24282986279712,3.206073407275233,8,-0.022092527443650756,0.1285751995888864,0.07188427869293923,1.0,0.0220925274436507,False,True,satca_regression,0.46626657851239667,0.668182,False,regression
heldout17,intersection_nodes,Toronto,0.6006730124344978,5.512985042130378,2.861141796533249,0.6100259876109093,5.418896464617769,3.242685700110616,8,0.009352975176411538,-0.09408857751260857,0.3815439035773669,0.0,0.0,False,False,,0.44847609917355374,0.657747,False,improved
heldout17,intersection_nodes,Dubai,0.8213914221754266,4.277383497258058,2.6708753125079534,0.841736043836472,3.8716194285566834,2.459781695904071,8,0.020344621661045448,-0.4057640687013748,-0.2110936166038826,0.0,0.0,False,False,,0.4761047603305785,0.645109,False,improved
heldout17,intersection_nodes,Johannesburg,0.4868725655847534,3.262194472966276,2.5643134032453467,0.5357450292121557,3.1036391725773207,2.577784081707056,8,0.04887246362740233,-0.15855530038895527,0.013470678461709351,0.0,0.0,False,False,,0.42302278512396696,0.534733,False,improved
heldout17,intersection_nodes,CapeTown,0.5890899520281037,8.290416893813159,5.203213380013866,0.7093129722958709,6.615528465620429,4.571481950226058,8,0.12022302026776721,-1.6748884281927303,-0.6317314297878074,0.0,0.0,False,False,,0.0,0.0,False,improved
heldout17,intersection_nodes,Paris,-0.0661263996227349,28.741115199026115,17.360089657305014,0.0646394601438147,26.68948046016623,17.93436054853163,8,0.13076585976654959,-2.0516347388598852,0.5742708912266146,0.0,0.0,False,False,,0.4581593305785124,0.597562,False,improved
heldout17,intersection_nodes,Singapore,0.3201211309109991,22.07682091802522,12.854109920314276,0.6654524839352823,15.526237876538689,12.276258985255485,8,0.34533135302428325,-6.550583041486531,-0.577850935058791,0.0,0.0,False,False,,0.49823086776859504,0.696126,True,improved
heldout17,intersection_nodes,Cairo,-0.7986312446988577,4.728373753128855,4.0429860259962345,-0.0775532170638906,3.6880828628644906,2.927165723733088,8,0.7210780276349671,-1.0402908902643642,-1.1158203022631463,1.0,0.0775532170638906,True,False,negative_r2,0.41538404132231405,0.527141,False,improved
heldout17,road_segments,Mumbai,0.2253944835075864,47.28299761575315,22.263277250677397,-0.0876674521677291,53.35422623078693,28.983465747343665,8,-0.3130619356753155,6.071228615033775,6.7201884966662675,2.0,0.3130619356753155,True,True,negative_r2;satca_regression,0.5126959834710744,0.720342,True,regression
heldout17,road_segments,Lagos,0.8004199979772493,73.79856367332951,42.85680621165854,0.7387611219732619,84.60172595059639,49.6342711563543,8,-0.06165887600398734,10.803162277266878,6.777464944695765,1.0,0.0616588760039873,False,True,satca_regression,0.4356408099173554,0.536909,False,regression
heldout17,road_segments,Singapore,0.8875688048697725,130.84528561976748,86.78896906359589,0.8416423140067073,146.04418752194198,95.3449838267855,8,-0.04592649086306522,15.198901902174498,8.556014763189609,1.0,0.0459264908630652,False,True,satca_regression,0.49823086776859504,0.696126,True,regression
heldout17,road_segments,RioDeJaneiro,0.5584568718653043,162.19554628761136,113.4808986297722,0.5149898640113068,169.02716014313555,121.07792375467804,8,-0.0434670078539976,6.831613855524182,7.597025124905841,1.0,0.0434670078539976,False,True,satca_regression,0.0,0.0,False,regression
heldout17,road_segments,CapeTown,-0.108605421490148,431.77774145449416,262.33612539256194,-0.1346661605693189,439.52582286617735,297.6204485857354,8,-0.026060739079170905,7.748081411683188,35.28432319317346,2.0,0.1346661605693189,True,True,negative_r2;satca_regression,0.0,0.0,False,regression
heldout17,road_segments,Tokyo,0.4872251030772764,381.8555416747228,215.5167430565503,0.4802427391885714,372.9267334874836,204.50484148675207,8,-0.00698236388870499,-8.928808187239213,-11.011901569798226,1.0,0.0069823638887049,False,True,satca_regression,0.4716422396694215,0.663919,False,regression
heldout17,road_segments,Toronto,0.8594398957604601,107.75564199400364,67.71779636368007,0.8552521457409736,108.26736226684072,69.10928399455346,8,-0.004187750019486458,0.5117202728370813,1.3914876308733994,1.0,0.0041877500194864,False,True,satca_regression,0.44847609917355374,0.657747,False,regression
heldout17,road_segments,Accra,0.5723079836652022,160.39671752035923,88.69595698702591,0.5735516228069748,160.17662486175905,90.07130390894159,8,0.0012436391417726123,-0.2200926586001799,1.3753469219156784,0.0,0.0,False,False,,0.41729375206611574,0.534023,False,improved
heldout17,road_segments,Paris,0.4103358269648408,354.6260545233148,247.2836727637309,0.4374334366044706,346.14149263200835,230.6375600797324,8,0.027097609639629816,-8.484561891306441,-16.646112683998496,0.0,0.0,False,False,,0.4581593305785124,0.597562,False,improved
heldout17,road_segments,Seoul,0.0657567436753916,187.2846531502974,124.70824857158716,0.1101385417385218,183.4275143224557,131.28297168221184,8,0.04438179806313021,-3.857138827841709,6.574723110624674,0.0,0.0,False,False,,0.46626657851239667,0.668182,False,improved
heldout17,road_segments,Nairobi,0.744217096367638,129.42335699537665,105.2920432253116,0.7966780580859318,114.95289150892332,93.72806495855484,8,0.05246096171829384,-14.470465486453335,-11.563978266756763,0.0,0.0,False,False,,0.4136910909090909,0.524845,False,improved
heldout17,road_segments,Delhi,0.3883028823899164,112.20922569141813,95.50529976531844,0.5175445734840975,96.18915567313915,76.99057096621891,8,0.12924169109418115,-16.02007001827897,-18.51472879909953,0.0,0.0,False,False,,0.49804103305785125,0.705858,True,improved
heldout17,road_segments,NewYork,0.1583050618461522,248.119326619501,170.916256509601,0.314307978572588,221.21997068406577,136.22548226484955,8,0.15600291672643582,-26.89935593543524,-34.69077424475145,0.0,0.0,False,False,,0.49302185123966946,0.644737,True,improved
heldout17,road_segments,Johannesburg,-0.6316974826730152,94.56993591530984,73.30499632040872,-0.3506641863343057,83.83173701738299,69.25422713305534,8,0.2810332963387095,-10.73819889792685,-4.0507691873533815,1.0,0.3506641863343057,True,False,negative_r2,0.42302278512396696,0.534733,False,improved
heldout17,road_segments,Dubai,0.452934532367479,466.577838953766,282.4813721574774,0.7824618134646574,290.618516165178,194.39381425699213,8,0.3295272810971784,-175.959322788588,-88.08755790048525,0.0,0.0,False,False,,0.4761047603305785,0.645109,False,improved
heldout17,road_segments,Chicago,0.0765279209977047,268.4402737559319,199.20759131827168,0.4082850308556239,229.4471500738645,150.95846793154482,8,0.3317571098579192,-38.99312368206742,-48.249123386726865,0.0,0.0,False,False,,0.4920359173553719,0.635035,True,improved
heldout17,road_segments,Cairo,-0.763917859421752,307.7275543161836,231.72773714125415,-0.3418009637829701,268.7813387182743,204.4614279592477,8,0.42211689563878196,-38.946215597909315,-27.266309182006466,1.0,0.3418009637829701,True,False,negative_r2,0.41538404132231405,0.527141,False,improved
audited9,intersection_nodes,NewYork,0.4537031003112893,10.386792208304795,5.909692869280621,0.2873651268971814,11.31287288981284,6.885313773096185,8,-0.1663379734141079,0.9260806815080453,0.9756209038155639,3.0,0.3021445868925414,True,True,negative_r2_in_city_ridge;satca_regression,0.49302185123966946,0.644737,True,regression
audited9,intersection_nodes,Tokyo,0.1970924554356038,26.2603534067808,14.033890572043816,0.1077417530252125,26.98208134732209,14.50773224911064,8,-0.08935070241039131,0.7217279405412889,0.4738416770668241,7.0,7.603021103645238,True,True,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;satca_regression,0.4716422396694215,0.663919,False,regression
audited9,intersection_nodes,London,-0.2568032674374432,5.753519689230523,4.1480719082591735,-0.3064806769405557,5.61175903090234,4.105919723338719,8,-0.0496774095031125,-0.14176065832818274,-0.042152184920454694,6.0,16.43537001961565,True,True,negative_r2;negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_ridge;negative_r2_loco_tabular_knn;satca_regression,0.47585091735537194,0.646896,False,regression
audited9,intersection_nodes,Seoul,0.6903945497828667,4.313169189061951,2.744672793313964,0.6524645728642949,4.57570543951102,2.830835159550867,8,-0.037929976918571806,0.2625362504490685,0.08616236623690332,6.0,3.011764514540957,True,True,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_ridge;negative_r2_loco_tabular_knn;satca_regression,0.46626657851239667,0.668182,False,regression
audited9,intersection_nodes,HongKong,0.786780083601323,6.228936959682061,2.1387101041774086,0.7687506790303105,8.430201274700032,2.868259997729946,8,-0.01802940457101254,2.201264315017971,0.7295498935525373,3.0,39.13602393230917,True,True,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;satca_regression,0.47142390082644625,0.692613,False,regression
audited9,intersection_nodes,Shanghai,0.8455316703966133,1.9127345002098943,1.514530319850018,0.8328703454042095,2.048971497759568,1.560967176720332,8,-0.0126613249924038,0.13623699754967378,0.04643685687031396,4.0,2.313744257441992,True,True,negative_r2_in_city_tabular_knn;negative_r2_loco_ridge;negative_r2_loco_tabular_knn;satca_regression,0.489668132231405,0.705789,True,regression
audited9,intersection_nodes,Paris,0.1013262538033421,26.421183965259463,16.053175808950535,0.2058011870210222,24.608061401749502,16.048829391563174,8,0.1044749332176801,-1.8131225635099604,-0.004346417387360191,3.0,0.5837111528442478,True,False,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_tabular_knn,0.4581593305785124,0.597562,False,improved
audited9,intersection_nodes,Beijing,0.6270811214200148,1.886090009504037,1.6251746256105448,0.7492934215264342,1.5451056567224803,1.3011378475529911,8,0.12221230010641937,-0.3409843527815566,-0.3240367780575537,5.0,3.2302714665023844,True,False,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_ridge;negative_r2_loco_tabular_knn,0.48840589256198347,0.706836,False,improved
audited9,intersection_nodes,Singapore,0.3513917631390345,21.53136455369078,12.564250922101657,0.6912944956888061,14.871217984172922,11.764768505079443,8,0.3399027325497716,-6.660146569517856,-0.7994824170222135,0.0,0.0,False,False,,0.49823086776859504,0.696126,True,improved
audited9,road_segments,Beijing,-0.1790057397690402,85.77665446660528,64.74483023696493,-0.2436247907702524,89.49935494405148,70.02308453183618,8,-0.06461905100121221,3.722700477446196,5.278254294871246,10.0,3.277777820500238,True,True,negative_r2;negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_ridge;negative_r2_loco_tabular_knn;satca_regression,0.48840589256198347,0.706836,False,regression
audited9,road_segments,Paris,0.4598158358100332,330.01991433087386,227.34705818647723,0.4043187721275609,349.5331914179856,228.6431092784447,8,-0.055497063682472314,19.51327708711176,1.2960510919674846,5.0,0.7148772503225485,True,True,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_tabular_knn;satca_regression,0.4581593305785124,0.597562,False,regression
audited9,road_segments,Singapore,0.7708202898435152,186.39286405231636,123.89079843742604,0.7311021865039808,194.85230848216736,132.55810735807174,8,-0.039718103339534405,8.459444429851004,8.667308920645695,1.0,0.0397181033395344,False,True,satca_regression,0.49823086776859504,0.696126,True,regression
audited9,road_segments,HongKong,0.5819298897035905,347.9337017557391,165.37516662229575,0.5718941113093801,282.4590097398286,166.2283426001538,8,-0.010035778394210437,-65.47469201591048,0.8531759778580579,5.0,141.94595918367344,True,True,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;satca_regression,0.47142390082644625,0.692613,False,regression
audited9,road_segments,Tokyo,0.4165243922692153,399.2857205973757,229.58905619103524,0.4950145290930918,358.87915191551235,203.45034187434464,8,0.07849013682387651,-40.40656868186335,-26.138714316690596,3.0,3.104316853350229,True,False,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn,0.4716422396694215,0.663919,False,improved
audited9,road_segments,Shanghai,0.606444413494386,99.54114830967085,87.88870381528889,0.7074509854048181,83.83774601994608,65.30190589894923,8,0.10100657191043205,-15.703402289724764,-22.586797916339663,2.0,1.6565436530243591,True,False,negative_r2_loco_ridge;negative_r2_loco_tabular_knn,0.489668132231405,0.705789,True,improved
audited9,road_segments,NewYork,0.0729544646807265,262.1926324284972,182.15929857866945,0.2755281664496755,230.68302611910173,153.01385181643366,8,0.20257370176894898,-31.50960630939545,-29.145446762235792,1.0,0.201015764864489,True,False,negative_r2_in_city_tabular_knn,0.49302185123966946,0.644737,True,improved
audited9,road_segments,Seoul,-0.2531643757265293,219.65084796838892,159.68538054348326,0.0194964914310107,193.70297526761647,148.2158238242496,8,0.27266086715753995,-25.94787270077245,-11.469556719233651,5.0,1.299537972982117,True,False,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_ridge;negative_r2_loco_tabular_knn,0.46626657851239667,0.668182,False,improved
audited9,road_segments,London,-0.0862620113967825,130.89610166340742,103.06546075174587,0.2003900886301744,113.1596223376204,85.98709438900696,8,0.2866521000269569,-17.736479325787016,-17.07836636273892,6.0,4.85735518466634,True,False,negative_r2_in_city_ridge;negative_r2_in_city_tabular_knn;negative_r2_loco_ridge;negative_r2_loco_tabular_knn,0.47585091735537194,0.646896,False,improved
