slice_id,target,shot,method,method_label,feature_set,holdout_city,r2_city_mean,rmse_city_mean,mae_city_mean,seeds_count,eval_count_mean,feature_count
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Delhi,-0.4995995251199432,9.268875702808918,7.971468180785479,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Detroit,-0.03112982252058627,30.75593377175741,21.66859780882452,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dhaka,-5.301877844628381,8.7277688126431,8.13187561205708,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Doha,-0.27234654806805914,23.158163981155372,17.56546854399829,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dongguan,-1.995951957522566,7.115145577078557,6.343886278675196,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dubai,-0.40773067795102835,14.510003452596273,13.703217614031175,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Dublin,-0.15524978530667433,22.784969012366535,16.370775282878917,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Guayaquil,-5.32241319688611,17.682009174500877,16.49691006174417,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Hanoi,-0.0749131929829574,19.450062959754707,15.098629243362803,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Harbin,-45.11453855278677,12.026372633382037,11.895329293091567,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Hefei,-8.326859111227689,9.788552310508084,9.48623799003747,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Helsinki,-0.4584509681401756,70.471485815422,52.29622202045438,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,HongKong,-0.05284578366042725,21.174628814447484,13.242326253630875,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Houston,-0.006799836699485695,23.542054047714274,18.73044726515268,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Hyderabad,-0.5071150375128461,5.380452442551812,4.642378032386512,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Islamabad,-15.414535782266562,12.582064572179384,12.192845891422651,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Istanbul,-2.1929267482778503,16.23404366764035,15.143366733778597,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Jakarta,-0.753560711603505,17.614998836686343,13.548220406343159,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Jeddah,-37.04784787500591,15.65471152553443,15.447702892230096,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Johannesburg,-0.5676138773709549,6.510628175845294,5.959746160046682,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Kampala,-4.732728952910091,10.331226487540636,9.609827605966913,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Karachi,-0.7799249415013789,9.991430942390194,8.96669340576683,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Khartoum,-11.286212206245283,12.787672578708067,12.329724478118488,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Kinshasa,-27.774269562151787,13.29577385796087,13.062816027276064,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,KualaLumpur,-0.49816980474888517,20.97968796091055,14.601821153108663,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Kunming,-0.4725327184509114,7.030760846377189,6.108001380265801,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,KuwaitCity,-0.2619629758206772,13.02480543590867,11.146868759383699,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,LaPaz,-0.008877692043300467,44.99346461666331,14.963087998542926,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lagos,-35.10632219356095,16.576160951589443,16.34668752193811,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lanzhou,-1.126646644428634,7.953446869326164,6.771543568282507,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lhasa,-24.447476875592827,12.19852946178469,11.956472965040007,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lima,-0.8175649087840526,16.593322877574106,14.690858424326162,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lisbon,-0.23707881434726907,35.70909234328147,26.16840573908757,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,London,-12.266216777585106,20.875708877632654,20.07544182028874,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,LosAngeles,-1.2460407500018977,26.72150472621449,24.942300685265007,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Luanda,-0.49744009403647826,10.660774328403308,9.501871884294438,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Lucknow,-9.047875677169428,10.819323067503985,10.368284474890077,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Madrid,-0.3559231213028633,18.192412838076557,15.69204150208532,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Manila,-0.03252964601895125,8.455925613841005,7.302829411515883,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Maputo,-0.19031549659534774,7.627753370002244,6.385400210965084,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,MexicoCity,-1.651676809562448,18.26038689651602,17.32294114894464,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Miami,-0.3732506785447267,21.69132192520971,19.022552973951814,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Montreal,-0.9317610346589071,84.68783326466303,67.61356119742739,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Mumbai,-52.42737004783151,12.972903131168028,12.85181229164014,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Nairobi,-0.8344556031680885,11.335741213653241,10.66748477340662,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,NewYork,-1.4087183953011952,24.040922552109635,22.705203641164022,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Paris,-0.07607982661355539,30.949471198398363,21.29862171317641,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Perth,-1.4672145812582995,29.916049204398632,23.07,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,PhnomPenh,-0.03403802662564326,7.064263061833332,5.753054566819401,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Phoenix,-0.31846762203051515,18.056085826748962,15.69734245428409,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Prague,-1.3799819249692193,40.11855823041876,32.405360565321544,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Pune,-0.02384460974185809,9.81849027224807,6.840041999408204,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Quito,-0.028715726474153103,23.71320684595424,20.702807992477787,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,RioDeJaneiro,-2.4545038586919805,14.299373531591455,13.06340555181146,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Riyadh,-35.28339066753919,15.530416590113312,15.314588135792075,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Rome,-0.00507446510438081,28.494329128075805,23.361923443169623,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,SanDiego,-0.015323997972873205,32.26964674004584,26.441169647661678,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Santiago,-0.025224011379637812,13.869398624134103,10.913570943159097,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,SaoPaulo,-0.011279105825005464,11.235454711865064,9.452692975565096,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Seoul,-0.31090053510382853,8.64339178190872,7.96765767707569,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Shanghai,-0.6451520512669657,7.254544377149418,6.4867575877237105,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Shenyang,-31.064410310226904,10.71164253763707,10.543285742415396,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Shijiazhuang,-50.132817381360134,11.960957727176678,11.848754016615924,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Singapore,-0.215118035266874,29.09983796865618,20.39540158026357,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Surabaya,-2.1123679827900843,12.947283095424844,10.762341048055704,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Suzhou,-10.291014431159528,8.819128290687198,8.462040363327201,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Taiyuan,-3.0888719030146357,10.242649383843967,9.74328304600343,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Tokyo,-0.1191738620376237,31.24347346579499,15.691440838679494,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Toronto,-5.04811773183437,26.153042543710836,24.895511774775475,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Tunis,-4.3819348888514495,16.158547304886365,14.853798271619763,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Urumqi,-36.427111828228135,14.380143794904948,14.186706192221362,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Vancouver,-2.343118710769919,29.341864354328276,26.120898528681785,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Vienna,-0.4759832834742057,14.951798266281388,12.959119932926114,8,19.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Vientiane,-2.031188180444145,7.175307266149781,6.582710074758536,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Wellington,-0.4838583364215303,39.34958703722315,22.47,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Xi'an,-92.99893301899043,11.674290256124106,11.61206782118987,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Yangon,-1.6024644335253013,7.577838608216668,6.9707829404279735,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_pooled_ridge,Coordinate-only pooled ridge,coordinate_only,Zurich,-1.1135245939604541,53.750885436332936,43.35177862158338,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Abidjan,-2.6228797474162855,12.645649959533747,11.355964856946029,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,AbuDhabi,-0.12062164755346694,10.465979734856178,9.117904801470443,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Accra,-5.849544487931741,16.70890281640592,16.21767328297493,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,AddisAbaba,-10.186999186181978,11.877207573236849,11.333912496886104,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Adelaide,-2.0086488767007693,33.77869150810907,27.6,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Algiers,-2.6413873164494195,16.069289433889395,14.838210353726499,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Amsterdam,-1.317150832905154,19.353146013782595,17.752455063773986,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Asunción,-1.1891986094508051,14.993851797326544,13.795215247143869,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Atlanta,-0.5867921827151745,37.854520736914985,25.537481061761056,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Auckland,-1.2983066561826648,46.07526451361945,34.63,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Baghdad,-5.754269319821097,14.653243540260316,14.064087390370107,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bangalore,-0.4460618752319938,15.36568130641922,10.586301168638029,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bangkok,-0.08953629670712826,7.104610670944573,6.387629727179311,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Barcelona,-1.5474210963300203,82.54059665605594,69.44166136573567,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Beijing,-5.346533105324587,9.901417582573798,9.334056698378694,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Beirut,-0.6659693835333449,11.607882552490938,9.500772045814168,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bengaluru,-0.09254955208041582,10.4288339010517,8.666125321132792,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Berlin,-0.9630685940841444,15.535742133629972,14.428626534780097,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bogota,-0.4763299627158526,20.240956695603007,18.5800130909592,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Bogotá,-0.061258291859979996,12.646407576197241,9.9452508800002,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Brasília,-0.8369587329757231,12.211646487798816,10.545698324087205,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Brussels,-0.8157629984951267,43.050703738298694,30.6470530106257,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Budapest,-0.6127800856166521,37.797539375732704,27.43760984945368,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,BuenosAires,-0.42185839109577383,15.756156735870652,13.4499763677326,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Busan,-0.158519704099376,6.559626222729869,5.588964548072942,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Cairo,-10.772930981729143,13.520509820964568,12.932232561654326,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Cali,-0.0008654274607988732,18.544210756120815,14.716616797786244,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,CapeTown,-0.013475570826034566,13.061718018425243,10.205344251050557,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Caracas,-3.2198760499427124,18.60387341157162,16.939335476101313,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Casablanca,-0.8276032977300665,13.084796035665978,11.554039300834924,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Changchun,-37.268014742602126,11.536067270472772,11.384329346376887,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Changsha,-16.74042820106363,9.68370432365643,9.406915995381485,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Chengdu,-3.0136367465890874,9.426659937087068,8.826242058547818,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Chennai,-0.3754104642422469,7.910444002518415,6.327137387860038,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Chicago,-0.5209222006496566,33.18005022049775,28.67232676703524,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Colombo,-0.14848300816589854,7.658338985675159,6.558972958085859,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Copenhagen,-0.20461966444994495,18.828830754301826,13.382790058912928,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dakar,-4.64005825172387,14.683197973349385,13.526309698664244,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dalian,-0.5642083334441466,8.806967582620484,7.9298549627562025,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dallas,-0.05692249612800904,38.55822654435954,29.53422274557831,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Delhi,-0.4995995251199432,9.268875702808918,7.971468180785479,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Detroit,-0.03112982252058627,30.75593377175741,21.66859780882452,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dhaka,-5.301877844628381,8.7277688126431,8.13187561205708,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Doha,-0.27234654806805914,23.158163981155372,17.56546854399829,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dongguan,-1.995951957522566,7.115145577078557,6.343886278675196,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dubai,-0.40773067795102835,14.510003452596273,13.703217614031175,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Dublin,-0.15524978530667433,22.784969012366535,16.370775282878917,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Guayaquil,-5.32241319688611,17.682009174500877,16.49691006174417,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Hanoi,-0.0749131929829574,19.450062959754707,15.098629243362803,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Harbin,-45.11453855278677,12.026372633382037,11.895329293091567,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Hefei,-8.326859111227689,9.788552310508084,9.48623799003747,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Helsinki,-0.4584509681401756,70.471485815422,52.29622202045438,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,HongKong,-0.05284578366042725,21.174628814447484,13.242326253630875,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Houston,-0.006799836699485695,23.542054047714274,18.73044726515268,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Hyderabad,-0.5071150375128461,5.380452442551812,4.642378032386512,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Islamabad,-15.414535782266562,12.582064572179384,12.192845891422651,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Istanbul,-2.1929267482778503,16.23404366764035,15.143366733778597,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Jakarta,-0.753560711603505,17.614998836686343,13.548220406343159,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Jeddah,-37.04784787500591,15.65471152553443,15.447702892230096,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Johannesburg,-0.5676138773709549,6.510628175845294,5.959746160046682,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Kampala,-4.732728952910091,10.331226487540636,9.609827605966913,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Karachi,-0.7799249415013789,9.991430942390194,8.96669340576683,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Khartoum,-11.286212206245283,12.787672578708067,12.329724478118488,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Kinshasa,-27.774269562151787,13.29577385796087,13.062816027276064,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,KualaLumpur,-0.49816980474888517,20.97968796091055,14.601821153108663,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Kunming,-0.4725327184509114,7.030760846377189,6.108001380265801,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,KuwaitCity,-0.2619629758206772,13.02480543590867,11.146868759383699,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,LaPaz,-0.008877692043300467,44.99346461666331,14.963087998542926,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Lagos,-35.10632219356095,16.576160951589443,16.34668752193811,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Lanzhou,-1.126646644428634,7.953446869326164,6.771543568282507,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Lhasa,-24.447476875592827,12.19852946178469,11.956472965040007,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Lima,-0.8175649087840526,16.593322877574106,14.690858424326162,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Lisbon,-0.23707881434726907,35.70909234328147,26.16840573908757,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,London,-12.266216777585106,20.875708877632654,20.07544182028874,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,LosAngeles,-1.2460407500018977,26.72150472621449,24.942300685265007,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Luanda,-0.49744009403647826,10.660774328403308,9.501871884294438,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Lucknow,-9.047875677169428,10.819323067503985,10.368284474890077,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Madrid,-0.3559231213028633,18.192412838076557,15.69204150208532,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Manila,-0.03252964601895125,8.455925613841005,7.302829411515883,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Maputo,-0.19031549659534774,7.627753370002244,6.385400210965084,8,100.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,MexicoCity,-1.651676809562448,18.26038689651602,17.32294114894464,8,20.0,2
scale122,intersection_nodes,0,coordinate_only_source_ridge,Coordinate-only ridge,coordinate_only,Miami,-0.3732506785447267,21.69132192520971,19.022552973951814,8,100.0,2
